name,start,end,position,first,score
bh,1:13'54''798,1:13'55''319,tl,0,1
fh,1:13'55''319,1:13'55''801,bl,0,0
bl,1:14'24''167,1:14'25''225,tl,1,0
fl,1:14'25''225,1:14'25''780,bl,0,0
bl,1:14'25''780,1:14'26''438,tl,0,0
bh,1:14'26''438,1:14'27''078,bl,0,1
bl,1:14'27''078,1:14'27''603,tl,0,0
bl,1:14'47''589,1:14'48''676,bl,1,0
fl,1:14'48''676,1:14'49''399,tl,0,1
bh,1:14'49''399,1:14'49''599,bl,0,0
bl,1:15'09''123,1:15'10''261,tl,1,0
bl,1:15'10''261,1:15'10''678,br,0,0
bl,1:15'10''678,1:15'11''280,tl,0,0
bh,1:15'11''280,1:15'11''962,bl,0,0
bh,1:15'11''962,1:15'12''438,tl,0,0
bl,1:15'12''438,1:15'13''038,bl,0,0
fl,1:15'13''038,1:15'14''164,tr,0,0
fh,1:15'14''164,1:15'15''161,br,0,0
bl,1:15'15''161,1:15'15''839,tr,0,0
fh,1:15'15''839,1:15'16''400,br,0,0
bl,1:15'16''400,1:15'17''241,tl,0,1
fh,1:15'17''241,1:15'18''118,br,0,0
bl,1:18'09''198,1:18'10''224,tr,1,0
bl,1:18'28''465,1:18'29''535,bl,1,0
fl,1:18'29''535,1:18'29''594,tl,0,0
bl,1:18'29''594,1:18'30''438,br,0,0
fh,1:18'30''438,1:18'31''430,tr,0,0
fh,1:18'31''430,1:18'31''958,br,0,0
fh,1:18'31''958,1:18'32''438,tr,0,0
fl,1:18'32''438,1:18'32''938,bl,0,0
fh,1:18'32''938,1:18'33''238,tl,0,0
fh,1:18'33''238,1:18'33''518,bl,0,0
fh,1:18'33''518,1:18'34''124,tl,0,0
fh,1:18'34''124,1:18'34''800,bl,0,1
fh,1:18'34''800,1:18'35''364,tl,0,0
bl,1:18'56''178,1:18'57''199,br,1,0
fl,1:18'57''199,1:18'57''158,tr,0,0
fh,1:18'57''158,1:18'57''759,br,0,0
fh,1:18'57''759,1:18'58''244,tr,0,0
fh,1:18'58''244,1:18'58''958,br,0,0
bl,1:18'58''958,1:18'59''798,tr,0,0
fh,1:18'59''798,1:19'01''278,br,0,0
fl,1:19'01''278,1:19'02''198,tl,0,0
bh,1:19'02''198,1:19'02''964,bl,0,0
bl,1:19'02''964,1:19'03''630,tl,0,0
bh,1:19'03''630,1:19'04''080,bl,0,0
bh,1:19'04''080,1:19'04''558,tl,0,0
bh,1:19'04''558,1:19'05''038,bl,0,0
bl,1:19'05''038,1:19'05''638,tl,0,0
fl,1:19'05''638,1:19'06''604,br,0,0
fh,1:19'06''604,1:19'07''239,tl,0,1
bl,1:19'31''154,1:19'32''176,tl,1,0
fl,1:19'32''176,1:19'32''676,br,0,0
bl,1:19'32''676,1:19'33''521,tl,0,0
bl,1:19'33''521,1:19'34''399,bl,0,0
fh,1:19'34''399,1:19'35''078,tl,0,0
bh,1:19'35''078,1:19'35''999,bl,0,0
fh,1:19'35''999,1:19'36''518,tl,0,0
fl,1:19'36''518,1:19'36''958,bl,0,0
fh,1:19'36''958,1:19'37''799,tr,0,0
fh,1:19'37''799,1:18'38''438,br,0,0
fh,1:18'38''438,1:19'38''838,tr,0,0
fh,1:19'38''838,1:19'39''558,br,0,0
fh,1:19'39''558,1:19'39''918,tr,0,0
fl,1:19'39''918,1:19'40''478,br,0,0
fh,1:19'40''478,1:19'41''123,tl,0,0
fh,1:19'41''123,1:19'41''918,bl,0,0
bl,1:19'41''918,1:19'42''678,tl,0,1
fh,1:19'42''678,1:19'43''518,bl,0,0
